delivery_id,customer_id,customer_name,delivery_date,time_slot,postal_code,order_type,order_value,was_successful
DEL_001208,CUST_0051,Donna Martin,2025-12-13,12:00-15:00,10002,bulky,392.21,1
DEL_005559,CUST_0083,Luke Adams,2025-12-13,18:00-21:00,10002,standard,20.0,1
DEL_007454,CUST_0071,James Hall,2025-12-13,18:00-21:00,10003,express,314.01,1
DEL_012863,CUST_0471,Timothy Robinson,2025-12-13,12:00-15:00,10003,express,388.27,1
DEL_002969,CUST_0068,Nancy Ramirez,2025-12-13,15:00-18:00,10001,standard,214.21,1
DEL_008533,CUST_0003,Alexander Jackson,2025-12-14,12:00-15:00,10002,express,82.83,1
DEL_008904,CUST_0018,Alexander Green,2025-12-14,15:00-18:00,10002,fragile,271.6,1
DEL_019077,CUST_0046,Nicholas Wilson,2025-12-14,15:00-18:00,10002,fragile,116.82,1
DEL_001618,CUST_0318,Andrew Brown,2025-12-14,15:00-18:00,10002,fragile,356.57,1
DEL_014647,CUST_0005,Amanda Carter,2025-12-14,18:00-21:00,10002,express,313.85,1
DEL_011695,CUST_0100,Ashley Ramirez,2025-12-14,12:00-15:00,10003,express,428.98,0
DEL_014540,CUST_0035,Ryan White,2025-12-14,15:00-18:00,10001,fragile,422.03,1
DEL_001554,CUST_0029,Nicholas Jones,2025-12-14,12:00-15:00,10002,bulky,219.57,1
DEL_009818,CUST_0014,Ben Nguyen,2025-12-14,12:00-15:00,10002,express,369.02,1
DEL_008817,CUST_0016,Carol Nelson,2025-12-14,09:00-12:00,10002,bulky,167.0,0
DEL_017000,CUST_0017,Alexander Flores,2025-12-14,12:00-15:00,10003,fragile,235.14,1
DEL_006991,CUST_0038,Michael Clark,2025-12-14,18:00-21:00,10001,express,299.72,1
DEL_015019,CUST_0061,Matthew Harris,2025-12-14,12:00-15:00,20001,standard,414.33,0
DEL_012264,CUST_0087,Luke Johnson,2025-12-14,15:00-18:00,10002,fragile,258.2,1
DEL_013472,CUST_0005,Amanda Carter,2025-12-14,18:00-21:00,10002,standard,49.39,1
DEL_017297,CUST_0014,Ben Nguyen,2025-12-14,18:00-21:00,10002,express,199.97,1
DEL_016042,CUST_0056,Ashley Martinez,2025-12-14,18:00-21:00,10002,standard,440.12,1
DEL_011546,CUST_0375,David Gonzalez,2025-12-14,12:00-15:00,10001,bulky,137.74,1
DEL_013243,CUST_0065,Margaret Anderson,2025-12-14,12:00-15:00,10002,express,356.48,1
DEL_004009,CUST_0053,Christopher Sanchez,2025-12-14,21:00-23:00,10001,standard,389.39,0
DEL_010037,CUST_0014,Ben Nguyen,2025-12-14,15:00-18:00,10002,standard,474.26,1
DEL_005162,CUST_0012,Stephanie Wilson,2025-12-14,18:00-21:00,10001,standard,53.23,1
DEL_007802,CUST_0008,Brian Rodriguez,2025-12-14,15:00-18:00,20001,standard,491.96,1
DEL_005082,CUST_0088,Ryan Brown,2025-12-14,15:00-18:00,20002,express,156.7,1
DEL_002349,CUST_0148,Karen Gonzalez,2025-12-14,12:00-15:00,20002,fragile,366.71,0
DEL_013338,CUST_0003,Alexander Jackson,2025-12-14,15:00-18:00,10002,standard,496.08,1
DEL_011602,CUST_0042,Ryan Nguyen,2025-12-14,15:00-18:00,20002,bulky,275.36,1
DEL_013256,CUST_0056,Ashley Martinez,2025-12-14,12:00-15:00,10002,fragile,184.41,1
DEL_019047,CUST_0079,Jennifer Anderson,2025-12-14,12:00-15:00,10003,standard,201.57,1
DEL_008610,CUST_0035,Ryan White,2025-12-14,15:00-18:00,10001,express,292.18,1
DEL_019985,CUST_0083,Luke Adams,2025-12-14,15:00-18:00,10002,standard,256.39,1
DEL_013398,CUST_0426,Nicholas Wilson,2025-12-14,12:00-15:00,10001,bulky,315.72,1
DEL_019562,CUST_0025,Emily Mitchell,2025-12-14,18:00-21:00,10001,standard,290.3,1
DEL_005219,CUST_0047,Cynthia Carter,2025-12-14,15:00-18:00,10001,standard,185.02,1
DEL_019583,CUST_0400,Donna Nguyen,2025-12-14,12:00-15:00,10001,express,294.79,1
DEL_010311,CUST_0026,Timothy Rodriguez,2025-12-14,18:00-21:00,10002,fragile,119.09,1
DEL_011454,CUST_0010,Betty Smith,2025-12-14,12:00-15:00,10001,express,429.55,1
DEL_001481,CUST_0019,Joshua Baker,2025-12-14,15:00-18:00,10002,bulky,273.47,1
DEL_000649,CUST_0058,Amy Martinez,2025-12-14,15:00-18:00,10001,fragile,280.5,1
DEL_006672,CUST_0035,Ryan White,2025-12-14,18:00-21:00,10001,bulky,338.77,1
DEL_005319,CUST_0056,Ashley Martinez,2025-12-14,18:00-21:00,10002,standard,391.42,1
DEL_008730,CUST_0057,Amy Perez,2025-12-14,09:00-12:00,10003,fragile,339.17,0
DEL_013218,CUST_0331,Sharon Martinez,2025-12-14,21:00-23:00,10002,fragile,379.28,1
DEL_012620,CUST_0057,Amy Perez,2025-12-14,15:00-18:00,10003,bulky,230.99,1
DEL_014792,CUST_0004,Thomas Harris,2025-12-14,12:00-15:00,10003,express,211.38,1
DEL_013442,CUST_0087,Luke Johnson,2025-12-14,15:00-18:00,20001,standard,374.84,0
DEL_012359,CUST_0010,Betty Smith,2025-12-14,12:00-15:00,10001,express,282.09,1
DEL_007520,CUST_0065,Margaret Anderson,2025-12-14,18:00-21:00,10002,fragile,376.83,1
DEL_008698,CUST_0044,Alexander Wright,2025-12-14,15:00-18:00,10001,express,107.01,1
DEL_018366,CUST_0094,Thomas Hernandez,2025-12-14,18:00-21:00,20001,express,112.21,0
DEL_003536,CUST_0045,Betty Nelson,2025-12-14,18:00-21:00,10002,standard,56.18,1
DEL_002262,CUST_0030,Rebecca Martin,2025-12-14,18:00-21:00,10001,fragile,54.63,1
DEL_010828,CUST_0026,Timothy Rodriguez,2025-12-14,15:00-18:00,10002,express,384.23,1
DEL_015483,CUST_0221,Cynthia Baker,2025-12-14,15:00-18:00,10003,bulky,90.36,1
DEL_006341,CUST_0067,Kathleen Taylor,2025-12-14,15:00-18:00,10001,express,63.92,1
DEL_010845,CUST_0098,Alexander Moore,2025-12-14,18:00-21:00,10002,standard,341.72,1
DEL_016575,CUST_0028,Ryan Rodriguez,2025-12-14,12:00-15:00,20001,fragile,489.25,1
DEL_009583,CUST_0037,Sharon Ramirez,2025-12-14,15:00-18:00,10003,bulky,66.79,1
DEL_012033,CUST_0021,Emily Martin,2025-12-14,15:00-18:00,10001,express,451.27,1
DEL_004141,CUST_0217,Donna Thompson,2025-12-14,15:00-18:00,10002,fragile,395.04,1
DEL_013804,CUST_0023,Thomas Torres,2025-12-14,12:00-15:00,20002,express,89.12,0
DEL_004356,CUST_0097,Jacob Torres,2025-12-14,15:00-18:00,10003,express,240.79,1
DEL_008310,CUST_0065,Margaret Anderson,2025-12-14,15:00-18:00,20001,standard,227.06,0
DEL_019687,CUST_0031,Jacob King,2025-12-14,15:00-18:00,10001,express,488.44,1
DEL_011280,CUST_0078,Jacob Garcia,2025-12-14,15:00-18:00,20002,standard,67.2,0
DEL_004346,CUST_0178,Anna White,2025-12-14,12:00-15:00,10002,bulky,20.05,1
DEL_018030,CUST_0044,Alexander Wright,2025-12-14,18:00-21:00,20001,standard,456.64,0
DEL_002328,CUST_0026,Timothy Rodriguez,2025-12-14,12:00-15:00,10002,fragile,56.52,1
DEL_009489,CUST_0054,Patrick Wilson,2025-12-14,15:00-18:00,10002,bulky,194.15,1
DEL_015232,CUST_0068,Nancy Ramirez,2025-12-14,21:00-23:00,10001,fragile,129.0,1
DEL_001504,CUST_0058,Amy Martinez,2025-12-14,15:00-18:00,10001,fragile,241.5,1
DEL_009193,CUST_0055,Christopher Torres,2025-12-14,18:00-21:00,10002,bulky,414.04,1
DEL_011921,CUST_0097,Jacob Torres,2025-12-14,15:00-18:00,10003,bulky,268.49,1
DEL_010757,CUST_0067,Kathleen Taylor,2025-12-14,12:00-15:00,20001,bulky,410.33,0
DEL_002878,CUST_0030,Rebecca Martin,2025-12-14,12:00-15:00,10001,express,163.45,1
DEL_017256,CUST_0484,Sandra Thomas,2025-12-14,15:00-18:00,10001,bulky,44.17,1
DEL_002558,CUST_0084,Thomas White,2025-12-14,18:00-21:00,10001,fragile,364.04,0
DEL_010760,CUST_0009,Timothy Anderson,2025-12-14,15:00-18:00,20002,bulky,188.86,0
DEL_002815,CUST_0292,Donna Lee,2025-12-14,21:00-23:00,10003,fragile,332.24,0
DEL_002498,CUST_0020,Ruth Smith,2025-12-14,18:00-21:00,10001,standard,98.58,1
DEL_018784,CUST_0009,Timothy Anderson,2025-12-14,09:00-12:00,10003,bulky,236.36,1
DEL_012842,CUST_0356,Sarah Baker,2025-12-14,15:00-18:00,10001,standard,208.49,1
DEL_003440,CUST_0088,Ryan Brown,2025-12-14,18:00-21:00,10003,standard,39.11,1
DEL_002594,CUST_0065,Margaret Anderson,2025-12-14,18:00-21:00,20001,standard,384.32,0
DEL_015390,CUST_0043,David Wright,2025-12-14,12:00-15:00,10003,express,468.98,1
DEL_011873,CUST_0029,Nicholas Jones,2025-12-14,12:00-15:00,20002,express,175.53,1
DEL_018324,CUST_0042,Ryan Nguyen,2025-12-14,09:00-12:00,10001,fragile,190.59,1
DEL_003086,CUST_0159,Robert Sanchez,2025-12-14,15:00-18:00,10003,bulky,91.37,1
DEL_002648,CUST_0077,Isaac Moore,2025-12-14,18:00-21:00,10002,standard,476.79,0
DEL_016735,CUST_0071,James Hall,2025-12-14,18:00-21:00,10003,standard,118.43,1
DEL_003418,CUST_0014,Ben Nguyen,2025-12-14,12:00-15:00,10002,bulky,363.52,1
DEL_013675,CUST_0098,Alexander Moore,2025-12-14,12:00-15:00,10002,express,46.25,1
DEL_003404,CUST_0298,Amy Ramirez,2025-12-14,15:00-18:00,10003,fragile,460.51,1
DEL_009719,CUST_0414,Ashley Wright,2025-12-14,18:00-21:00,10001,fragile,392.76,0
DEL_018014,CUST_0441,Cynthia Johnson,2025-12-14,15:00-18:00,10001,bulky,479.93,1
DEL_009716,CUST_0151,Cynthia King,2025-12-14,12:00-15:00,20001,express,62.5,0
DEL_001686,CUST_0052,Matthew White,2025-12-14,12:00-15:00,10002,standard,270.15,1
DEL_016187,CUST_0012,Stephanie Wilson,2025-12-14,15:00-18:00,10001,standard,222.4,1
DEL_007071,CUST_0019,Joshua Baker,2025-12-14,18:00-21:00,10002,express,293.48,1
DEL_009048,CUST_0086,Margaret Walker,2025-12-14,18:00-21:00,10002,standard,374.85,1
DEL_004886,CUST_0206,Ruth Garcia,2025-12-14,15:00-18:00,10003,bulky,209.88,1
DEL_010928,CUST_0090,Daniel Garcia,2025-12-14,15:00-18:00,10003,express,395.68,1
DEL_001092,CUST_0058,Amy Martinez,2025-12-14,12:00-15:00,10001,standard,120.14,1
DEL_012074,CUST_0067,Kathleen Taylor,2025-12-14,12:00-15:00,20001,bulky,25.28,1
DEL_002543,CUST_0081,Ruth Scott,2025-12-14,15:00-18:00,10002,fragile,393.29,1
DEL_014461,CUST_0009,Timothy Anderson,2025-12-14,18:00-21:00,10003,fragile,281.86,1
DEL_012116,CUST_0093,David Smith,2025-12-14,18:00-21:00,10003,express,368.49,1
DEL_002284,CUST_0051,Donna Martin,2025-12-14,12:00-15:00,10002,express,452.34,1
DEL_011144,CUST_0036,Joshua Walker,2025-12-14,15:00-18:00,20001,bulky,372.46,0
DEL_014428,CUST_0232,Robert Robinson,2025-12-14,15:00-18:00,10002,fragile,483.7,1
DEL_003120,CUST_0081,Ruth Scott,2025-12-14,12:00-15:00,20002,bulky,60.81,0
DEL_016974,CUST_0451,Helen Ramirez,2025-12-14,15:00-18:00,20001,bulky,351.42,0
DEL_004844,CUST_0433,Thomas Mitchell,2025-12-14,18:00-21:00,10001,standard,454.27,1
DEL_013718,CUST_0076,Donna Nguyen,2025-12-14,15:00-18:00,10001,fragile,230.6,1
DEL_004657,CUST_0199,Lisa Thompson,2025-12-15,15:00-18:00,20002,express,445.42,1
DEL_000690,CUST_0067,Kathleen Taylor,2025-12-15,15:00-18:00,10001,express,375.31,1
DEL_013264,CUST_0209,Sharon Davis,2025-12-15,09:00-12:00,10002,standard,297.53,1
DEL_002871,CUST_0036,Joshua Walker,2025-12-15,12:00-15:00,20001,standard,155.54,1
DEL_013245,CUST_0265,Robert Taylor,2025-12-15,18:00-21:00,10003,express,354.02,1
DEL_008341,CUST_0031,Jacob King,2025-12-15,15:00-18:00,10001,bulky,461.57,1
DEL_012898,CUST_0031,Jacob King,2025-12-15,15:00-18:00,10001,express,76.48,1
DEL_018323,CUST_0098,Alexander Moore,2025-12-15,12:00-15:00,10002,bulky,96.04,1
DEL_007131,CUST_0042,Ryan Nguyen,2025-12-15,12:00-15:00,10001,fragile,226.04,1
DEL_007045,CUST_0079,Jennifer Anderson,2025-12-15,09:00-12:00,10003,bulky,327.07,1
DEL_019085,CUST_0071,James Hall,2025-12-15,15:00-18:00,10003,bulky,316.17,1
DEL_016210,CUST_0090,Daniel Garcia,2025-12-15,12:00-15:00,10003,fragile,130.28,1
DEL_012178,CUST_0098,Alexander Moore,2025-12-15,09:00-12:00,10002,express,353.92,1
DEL_007931,CUST_0015,William Flores,2025-12-15,18:00-21:00,10001,bulky,356.76,1
DEL_003186,CUST_0014,Ben Nguyen,2025-12-15,15:00-18:00,10002,express,176.24,1
DEL_012149,CUST_0079,Jennifer Anderson,2025-12-15,12:00-15:00,10003,standard,40.68,1
DEL_008093,CUST_0033,Andrew Carter,2025-12-15,12:00-15:00,10002,express,48.43,1
DEL_016960,CUST_0083,Luke Adams,2025-12-15,09:00-12:00,10002,standard,38.7,1
DEL_012077,CUST_0038,Michael Clark,2025-12-15,15:00-18:00,10001,express,324.7,1
DEL_013031,CUST_0034,Luke Flores,2025-12-15,12:00-15:00,10003,bulky,107.49,1
DEL_001569,CUST_0382,Ashley Anderson,2025-12-15,12:00-15:00,10002,fragile,131.28,1
DEL_008170,CUST_0291,Brian Rodriguez,2025-12-15,15:00-18:00,10002,express,64.6,1
DEL_015471,CUST_0188,Samuel Sanchez,2025-12-15,09:00-12:00,10001,standard,272.39,1
DEL_007290,CUST_0052,Matthew White,2025-12-15,21:00-23:00,10002,express,307.51,1
DEL_007819,CUST_0456,Michelle Ramirez,2025-12-15,15:00-18:00,20002,bulky,62.4,1
DEL_008249,CUST_0042,Ryan Nguyen,2025-12-15,15:00-18:00,20002,standard,111.68,1
DEL_019063,CUST_0046,Nicholas Wilson,2025-12-15,09:00-12:00,10002,bulky,120.29,1
DEL_012999,CUST_0068,Nancy Ramirez,2025-12-15,21:00-23:00,10001,fragile,200.34,1
DEL_019061,CUST_0435,Ryan Scott,2025-12-15,15:00-18:00,10001,fragile,481.2,1
DEL_003879,CUST_0074,Kevin Nelson,2025-12-15,09:00-12:00,10001,fragile,37.36,0
DEL_019317,CUST_0471,Timothy Robinson,2025-12-15,12:00-15:00,10003,standard,468.48,1
DEL_006915,CUST_0396,Sarah Rivera,2025-12-15,09:00-12:00,10001,bulky,334.21,1
DEL_003116,CUST_0086,Margaret Walker,2025-12-15,09:00-12:00,10002,express,446.2,1
DEL_006385,CUST_0051,Donna Martin,2025-12-15,12:00-15:00,10002,bulky,244.23,1
DEL_015866,CUST_0193,Anna Lopez,2025-12-15,21:00-23:00,10003,express,280.89,1
DEL_001534,CUST_0268,Daniel Clark,2025-12-15,18:00-21:00,10003,standard,241.63,1
DEL_000179,CUST_0008,Brian Rodriguez,2025-12-15,15:00-18:00,10001,standard,121.34,1
DEL_002610,CUST_0096,Matthew Allen,2025-12-15,21:00-23:00,10002,express,108.95,1
DEL_015246,CUST_0455,Cynthia Ramirez,2025-12-15,15:00-18:00,10003,bulky,464.83,1
DEL_018457,CUST_0047,Cynthia Carter,2025-12-15,15:00-18:00,10001,express,76.0,1
DEL_009639,CUST_0039,Matthew Hall,2025-12-15,21:00-23:00,10002,fragile,44.98,1
DEL_005935,CUST_0022,Luke Jackson,2025-12-15,12:00-15:00,10001,standard,22.45,0
DEL_009064,CUST_0088,Ryan Brown,2025-12-15,09:00-12:00,10003,standard,429.11,1
DEL_004947,CUST_0023,Thomas Torres,2025-12-15,12:00-15:00,10001,express,110.44,1
DEL_000264,CUST_0072,Carol Johnson,2025-12-15,09:00-12:00,10001,bulky,170.99,1
DEL_009836,CUST_0287,Andrew Taylor,2025-12-15,15:00-18:00,10001,fragile,186.06,1
DEL_019754,CUST_0087,Luke Johnson,2025-12-15,12:00-15:00,20001,bulky,34.02,1
DEL_009021,CUST_0290,Andrew King,2025-12-15,21:00-23:00,10001,express,205.75,1
DEL_009012,CUST_0094,Thomas Hernandez,2025-12-15,15:00-18:00,20001,express,130.16,1
DEL_009001,CUST_0050,Sandra Campbell,2025-12-15,18:00-21:00,10001,bulky,463.18,1
DEL_010455,CUST_0013,Joseph Nguyen,2025-12-15,21:00-23:00,10001,fragile,163.0,1
DEL_001301,CUST_0156,Joshua Flores,2025-12-15,18:00-21:00,10003,standard,313.01,1
DEL_009770,CUST_0006,Ruth Walker,2025-12-15,09:00-12:00,10001,express,442.11,1
DEL_017742,CUST_0033,Andrew Carter,2025-12-15,12:00-15:00,10002,fragile,263.44,0
DEL_005648,CUST_0061,Matthew Harris,2025-12-15,18:00-21:00,10002,standard,363.69,1
DEL_014438,CUST_0441,Cynthia Johnson,2025-12-15,12:00-15:00,10001,express,153.84,1
DEL_013920,CUST_0095,Rebecca Williams,2025-12-15,09:00-12:00,10003,bulky,426.42,1
DEL_010589,CUST_0073,Jennifer Moore,2025-12-15,09:00-12:00,10003,fragile,210.45,1
DEL_009304,CUST_0074,Kevin Nelson,2025-12-15,21:00-23:00,10001,standard,300.53,1
DEL_006228,CUST_0242,Michelle Brown,2025-12-15,09:00-12:00,20002,fragile,441.35,1
DEL_010543,CUST_0042,Ryan Nguyen,2025-12-15,12:00-15:00,10001,fragile,282.25,1
DEL_014043,CUST_0010,Betty Smith,2025-12-15,12:00-15:00,10001,fragile,407.47,1
DEL_010592,CUST_0091,Ashley White,2025-12-15,12:00-15:00,10002,standard,380.82,1
DEL_017487,CUST_0072,Carol Johnson,2025-12-15,09:00-12:00,10001,bulky,232.79,1
DEL_001292,CUST_0430,Kathleen Williams,2025-12-15,09:00-12:00,20002,express,461.23,1
DEL_001323,CUST_0380,Christopher Adams,2025-12-15,18:00-21:00,10003,bulky,497.31,1
DEL_004817,CUST_0087,Luke Johnson,2025-12-15,09:00-12:00,10002,standard,31.48,1
DEL_005549,CUST_0018,Alexander Green,2025-12-15,15:00-18:00,10002,bulky,312.53,0
DEL_015059,CUST_0026,Timothy Rodriguez,2025-12-15,21:00-23:00,10002,standard,389.82,1
DEL_005683,CUST_0125,Ryan Allen,2025-12-15,12:00-15:00,20001,bulky,38.78,1
DEL_005578,CUST_0009,Timothy Anderson,2025-12-15,09:00-12:00,20002,fragile,79.11,1
DEL_005332,CUST_0011,Alexander Mitchell,2025-12-15,18:00-21:00,20002,express,299.9,1
DEL_010342,CUST_0476,Laura White,2025-12-15,15:00-18:00,10002,standard,416.45,1
DEL_005313,CUST_0031,Jacob King,2025-12-15,12:00-15:00,10001,standard,237.71,1
DEL_000443,CUST_0031,Jacob King,2025-12-15,09:00-12:00,10001,bulky,393.62,1
DEL_001747,CUST_0005,Amanda Carter,2025-12-15,09:00-12:00,10002,bulky,162.79,1
DEL_014855,CUST_0066,Helen Walker,2025-12-15,12:00-15:00,10003,bulky,358.87,1
DEL_003774,CUST_0003,Alexander Jackson,2025-12-15,18:00-21:00,10002,express,442.16,1
DEL_003692,CUST_0032,Samuel Davis,2025-12-15,21:00-23:00,10003,fragile,413.11,1
DEL_013447,CUST_0065,Margaret Anderson,2025-12-15,09:00-12:00,20001,standard,430.3,1
DEL_004000,CUST_0037,Sharon Ramirez,2025-12-15,15:00-18:00,10003,standard,178.86,1
DEL_008703,CUST_0029,Nicholas Jones,2025-12-15,15:00-18:00,10002,fragile,232.25,1
DEL_001472,CUST_0158,Jacob Sanchez,2025-12-15,12:00-15:00,10001,bulky,316.14,1
DEL_003920,CUST_0157,Betty Hernandez,2025-12-15,09:00-12:00,20001,fragile,173.04,1
DEL_018771,CUST_0029,Nicholas Jones,2025-12-15,15:00-18:00,10002,fragile,46.48,1
DEL_006810,CUST_0086,Margaret Walker,2025-12-15,12:00-15:00,10002,fragile,237.6,1
DEL_013330,CUST_0053,Christopher Sanchez,2025-12-15,18:00-21:00,10001,standard,172.25,1
DEL_010128,CUST_0093,David Smith,2025-12-15,15:00-18:00,20002,fragile,128.62,1
DEL_001209,CUST_0008,Brian Rodriguez,2025-12-15,15:00-18:00,10001,fragile,373.52,1
DEL_006042,CUST_0069,Brian Sanchez,2025-12-15,12:00-15:00,10003,bulky,480.75,1
DEL_010201,CUST_0007,Isaac Allen,2025-12-15,09:00-12:00,10003,bulky,454.92,1
DEL_010009,CUST_0024,Joshua Scott,2025-12-15,12:00-15:00,10001,standard,213.55,1
DEL_003924,CUST_0435,Ryan Scott,2025-12-15,15:00-18:00,10001,fragile,244.54,1
DEL_003313,CUST_0274,Alexander Walker,2025-12-15,15:00-18:00,10002,express,288.85,1
DEL_015799,CUST_0021,Emily Martin,2025-12-15,12:00-15:00,10001,fragile,485.97,1
DEL_015101,CUST_0036,Joshua Walker,2025-12-15,15:00-18:00,20001,bulky,479.65,1
DEL_015786,CUST_0048,Sandra Young,2025-12-15,18:00-21:00,10002,express,422.38,1
DEL_006545,CUST_0291,Brian Rodriguez,2025-12-15,12:00-15:00,10002,fragile,457.76,1
DEL_003891,CUST_0066,Helen Walker,2025-12-15,09:00-12:00,10003,express,49.82,1
DEL_014406,CUST_0064,Robert Smith,2025-12-15,12:00-15:00,20002,bulky,135.02,1
DEL_009556,CUST_0282,Sandra Nguyen,2025-12-15,18:00-21:00,10003,standard,76.76,1
DEL_014798,CUST_0049,Nicholas Hernandez,2025-12-15,12:00-15:00,10002,fragile,283.8,1
DEL_009385,CUST_0064,Robert Smith,2025-12-15,09:00-12:00,20002,express,204.04,1
DEL_017287,CUST_0014,Ben Nguyen,2025-12-15,12:00-15:00,10002,standard,442.54,1
DEL_014109,CUST_0040,Robert Thomas,2025-12-15,18:00-21:00,10002,express,466.39,1
DEL_010672,CUST_0044,Alexander Wright,2025-12-16,21:00-23:00,20001,express,394.78,1
DEL_005810,CUST_0169,Sharon Walker,2025-12-16,09:00-12:00,10002,bulky,427.27,1
DEL_012803,CUST_0076,Donna Nguyen,2025-12-16,09:00-12:00,10001,bulky,175.02,1
DEL_016114,CUST_0002,Anna Hill,2025-12-16,09:00-12:00,10003,fragile,275.77,1
DEL_007353,CUST_0049,Nicholas Hernandez,2025-12-16,12:00-15:00,10002,standard,236.79,1
DEL_017552,CUST_0047,Cynthia Carter,2025-12-16,15:00-18:00,10001,bulky,118.6,1
DEL_015138,CUST_0186,Anna Thompson,2025-12-16,12:00-15:00,10003,express,431.41,1
DEL_014334,CUST_0075,Matthew Martinez,2025-12-16,18:00-21:00,10001,express,401.86,1
DEL_017573,CUST_0052,Matthew White,2025-12-16,21:00-23:00,10002,fragile,285.03,1
DEL_014326,CUST_0038,Michael Clark,2025-12-16,12:00-15:00,10001,fragile,45.1,1
DEL_006861,CUST_0046,Nicholas Wilson,2025-12-16,12:00-15:00,10002,bulky,441.74,1
DEL_010556,CUST_0036,Joshua Walker,2025-12-16,12:00-15:00,20001,express,465.12,1
DEL_009941,CUST_0024,Joshua Scott,2025-12-16,09:00-12:00,10001,express,236.12,1
DEL_002989,CUST_0045,Betty Nelson,2025-12-16,21:00-23:00,10002,express,468.52,1
DEL_005249,CUST_0097,Jacob Torres,2025-12-16,18:00-21:00,10003,bulky,140.37,1
DEL_014794,CUST_0038,Michael Clark,2025-12-16,12:00-15:00,10001,standard,474.22,1
DEL_000036,CUST_0033,Andrew Carter,2025-12-16,09:00-12:00,10002,standard,175.15,1
DEL_005224,CUST_0392,Matthew Clark,2025-12-16,12:00-15:00,20001,express,77.84,1
DEL_004067,CUST_0022,Luke Jackson,2025-12-16,12:00-15:00,10001,bulky,53.34,1
DEL_016019,CUST_0021,Emily Martin,2025-12-16,12:00-15:00,10001,fragile,271.41,1
DEL_017676,CUST_0002,Anna Hill,2025-12-16,15:00-18:00,20002,bulky,214.09,1
DEL_007563,CUST_0086,Margaret Walker,2025-12-16,09:00-12:00,10002,standard,445.8,1
DEL_005154,CUST_0294,Karen Johnson,2025-12-16,15:00-18:00,20002,bulky,158.23,1
DEL_017915,CUST_0029,Nicholas Jones,2025-12-16,15:00-18:00,20002,bulky,240.04,1
DEL_012555,CUST_0342,James Lopez,2025-12-16,21:00-23:00,10002,standard,432.21,1
DEL_005107,CUST_0095,Rebecca Williams,2025-12-16,09:00-12:00,10003,fragile,407.64,1
DEL_012396,CUST_0333,Andrew Lee,2025-12-16,18:00-21:00,10001,standard,220.99,1
DEL_000792,CUST_0055,Christopher Torres,2025-12-16,18:00-21:00,10002,standard,231.96,1
DEL_003613,CUST_0024,Joshua Scott,2025-12-16,09:00-12:00,10001,standard,190.88,1
DEL_012313,CUST_0077,Isaac Moore,2025-12-16,12:00-15:00,10002,bulky,427.25,1
DEL_017610,CUST_0073,Jennifer Moore,2025-12-16,12:00-15:00,10003,express,45.71,1
DEL_012729,CUST_0097,Jacob Torres,2025-12-16,18:00-21:00,10003,bulky,447.4,1
DEL_014471,CUST_0088,Ryan Brown,2025-12-16,15:00-18:00,10003,standard,354.75,0
DEL_014505,CUST_0089,Emily Ramirez,2025-12-16,12:00-15:00,10002,fragile,469.39,1
DEL_015069,CUST_0095,Rebecca Williams,2025-12-16,21:00-23:00,10003,express,216.79,1
DEL_007977,CUST_0051,Donna Martin,2025-12-16,09:00-12:00,10002,standard,200.73,1
DEL_009915,CUST_0076,Donna Nguyen,2025-12-16,09:00-12:00,10001,bulky,346.81,1
DEL_015627,CUST_0094,Thomas Hernandez,2025-12-16,21:00-23:00,10003,express,118.46,1
DEL_009774,CUST_0021,Emily Martin,2025-12-16,12:00-15:00,10001,bulky,220.24,1
DEL_015047,CUST_0003,Alexander Jackson,2025-12-16,18:00-21:00,10002,fragile,358.03,1
DEL_001344,CUST_0286,Jacob Johnson,2025-12-16,12:00-15:00,10002,standard,262.81,1
DEL_003706,CUST_0005,Amanda Carter,2025-12-16,12:00-15:00,10002,bulky,467.31,1
DEL_009820,CUST_0317,Joseph Davis,2025-12-16,12:00-15:00,10003,standard,462.99,1
DEL_014668,CUST_0094,Thomas Hernandez,2025-12-16,09:00-12:00,10003,express,310.03,1
DEL_009749,CUST_0095,Rebecca Williams,2025-12-16,09:00-12:00,10003,express,439.54,1
DEL_000247,CUST_0011,Alexander Mitchell,2025-12-16,18:00-21:00,10002,express,196.82,1
DEL_017543,CUST_0028,Ryan Rodriguez,2025-12-16,15:00-18:00,20001,express,441.13,1
DEL_019171,CUST_0086,Margaret Walker,2025-12-16,12:00-15:00,10002,standard,112.16,1
DEL_016279,CUST_0186,Anna Thompson,2025-12-16,12:00-15:00,10003,fragile,355.79,1
DEL_011190,CUST_0015,William Flores,2025-12-16,12:00-15:00,20002,express,139.9,1
DEL_000361,CUST_0384,Amy Ramirez,2025-12-16,12:00-15:00,10003,fragile,322.49,1
DEL_008472,CUST_0009,Timothy Anderson,2025-12-16,15:00-18:00,10003,standard,286.04,1
DEL_011770,CUST_0091,Ashley White,2025-12-16,12:00-15:00,10002,express,284.74,1
DEL_006401,CUST_0015,William Flores,2025-12-16,18:00-21:00,10001,fragile,83.27,1
DEL_011119,CUST_0053,Christopher Sanchez,2025-12-16,12:00-15:00,10001,bulky,439.65,1
DEL_018911,CUST_0010,Betty Smith,2025-12-16,12:00-15:00,10001,standard,192.25,1
DEL_011068,CUST_0373,James Martinez,2025-12-16,12:00-15:00,10002,standard,479.67,0
